Archivo Origen;ID Interseccion;Direccion;Zona;Version;Fecha;PS;Ciclo;Grupo de Senales;TVI;TVF;TFD;RES;Pagina
2935_20250430_Planeamiento.pdf;2935;KR 104 X DG 16;2401;SEMA_2935_Versión1.sop6;28/03/2025 15:05;8;105;22;86;35;54;47;15
2935_20250430_Planeamiento.pdf;2935;KR 104 X DG 16;2401;SEMA_2935_Versión1.sop6;28/03/2025 15:05;8;105;24;51;80;29;22;15
2935_20250430_Planeamiento.pdf;2935;KR 104 X DG 16;2401;SEMA_2935_Versión1.sop6;28/03/2025 15:05;8;105;32;91;47;61;54;15
2935_20250430_Planeamiento.pdf;2935;KR 104 X DG 16;2401;SEMA_2935_Versión1.sop6;28/03/2025 15:05;8;105;33;51;80;29;22;15
2935_20250430_Planeamiento.pdf;2935;KR 104 X DG 16;2401;SEMA_2935_Versión1.sop6;28/03/2025 15:05;9;105;2;5;38;33;28;16
2935_20250430_Planeamiento.pdf;2935;KR 104 X DG 16;2401;SEMA_2935_Versión1.sop6;28/03/2025 15:05;9;105;3;45;102;57;52;16
2935_20250430_Planeamiento.pdf;2935;KR 104 X DG 16;2401;SEMA_2935_Versión1.sop6;28/03/2025 15:05;9;105;4;47;0;58;53;16
2935_20250430_Planeamiento.pdf;2935;KR 104 X DG 16;2401;SEMA_2935_Versión1.sop6;28/03/2025 15:05;9;105;22;43;94;51;44;16
2935_20250430_Planeamiento.pdf;2935;KR 104 X DG 16;2401;SEMA_2935_Versión1.sop6;28/03/2025 15:05;9;105;24;5;37;32;25;16
2935_20250430_Planeamiento.pdf;2935;KR 104 X DG 16;2401;SEMA_2935_Versión1.sop6;28/03/2025 15:05;9;105;32;48;1;58;51;16
2935_20250430_Planeamiento.pdf;2935;KR 104 X DG 16;2401;SEMA_2935_Versión1.sop6;28/03/2025 15:05;9;105;33;5;37;32;25;16
3115_20250720_Planeamiento_SCC.pdf;3115;KR 51 X AC 26 S;3522;SEMA_3115_VersiónPMT.sop6;09/06/2025 11:47:55;1;N/A;3;50;15;65;60;8
3115_20250720_Planeamiento_SCC.pdf;3115;KR 51 X AC 26 S;3522;SEMA_3115_VersiónPMT.sop6;09/06/2025 11:47:55;1;N/A;4;50;15;65;60;8
3115_20250720_Planeamiento_SCC.pdf;3115;KR 51 X AC 26 S;3522;SEMA_3115_VersiónPMT.sop6;09/06/2025 11:47:55;1;N/A;23;20;39;19;12;8
3115_20250720_Planeamiento_SCC.pdf;3115;KR 51 X AC 26 S;3522;SEMA_3115_VersiónPMT.sop6;09/06/2025 11:47:55;1;N/A;24;20;39;19;12;8
3115_20250720_Planeamiento_SCC.pdf;3115;KR 51 X AC 26 S;3522;SEMA_3115_VersiónPMT.sop6;09/06/2025 11:47:55;2;120;3;22;106;84;79;9
3115_20250720_Planeamiento_SCC.pdf;3115;KR 51 X AC 26 S;3522;SEMA_3115_VersiónPMT.sop6;09/06/2025 11:47:55;2;120;4;22;106;84;79;9
3115_20250720_Planeamiento_SCC.pdf;3115;KR 51 X AC 26 S;3522;SEMA_3115_VersiónPMT.sop6;09/06/2025 11:47:55;2;120;23;111;11;20;13;9
3115_20250720_Planeamiento_SCC.pdf;3115;KR 51 X AC 26 S;3522;SEMA_3115_VersiónPMT.sop6;09/06/2025 11:47:55;2;120;24;111;11;20;13;9
3115_20250720_Planeamiento_SCC.pdf;3115;KR 51 X AC 26 S;3522;SEMA_3115_VersiónPMT.sop6;09/06/2025 11:47:55;3;120;3;11;93;82;77;10
3115_20250720_Planeamiento_SCC.pdf;3115;KR 51 X AC 26 S;3522;SEMA_3115_VersiónPMT.sop6;09/06/2025 11:47:55;3;120;4;11;93;82;77;10
3115_20250720_Planeamiento_SCC.pdf;3115;KR 51 X AC 26 S;3522;SEMA_3115_VersiónPMT.sop6;09/06/2025 11:47:55;3;120;23;98;0;22;15;10
3115_20250720_Planeamiento_SCC.pdf;3115;KR 51 X AC 26 S;3522;SEMA_3115_VersiónPMT.sop6;09/06/2025 11:47:55;3;120;24;98;0;22;15;10
3115_20250720_Planeamiento_SCC.pdf;3115;KR 51 X AC 26 S;3522;SEMA_3115_VersiónPMT.sop6;09/06/2025 11:47:55;4;120;3;55;15;80;75;11
3115_20250720_Planeamiento_SCC.pdf;3115;KR 51 X AC 26 S;3522;SEMA_3115_VersiónPMT.sop6;09/06/2025 11:47:55;4;120;4;55;15;80;75;11
3115_20250720_Planeamiento_SCC.pdf;3115;KR 51 X AC 26 S;3522;SEMA_3115_VersiónPMT.sop6;09/06/2025 11:47:55;4;120;23;20;44;24;17;11
3115_20250720_Planeamiento_SCC.pdf;3115;KR 51 X AC 26 S;3522;SEMA_3115_VersiónPMT.sop6;09/06/2025 11:47:55;4;120;24;20;44;24;17;11
3115_20250720_Planeamiento_SCC.pdf;3115;KR 51 X AC 26 S;3522;SEMA_3115_VersiónPMT.sop6;09/06/2025 11:47:55;5;105;3;66;29;68;63;12
3115_20250720_Planeamiento_SCC.pdf;3115;KR 51 X AC 26 S;3522;SEMA_3115_VersiónPMT.sop6;09/06/2025 11:47:55;5;105;4;66;29;68;63;12
3115_20250720_Planeamiento_SCC.pdf;3115;KR 51 X AC 26 S;3522;SEMA_3115_VersiónPMT.sop6;09/06/2025 11:47:55;5;105;23;34;55;21;14;12
3115_20250720_Planeamiento_SCC.pdf;3115;KR 51 X AC 26 S;3522;SEMA_3115_VersiónPMT.sop6;09/06/2025 11:47:55;5;105;24;34;55;21;14;12
3115_20250720_Planeamiento_SCC.pdf;3115;KR 51 X AC 26 S;3522;SEMA_3115_VersiónPMT.sop6;09/06/2025 11:47:55;6;100;3;17;82;65;60;13
3115_20250720_Planeamiento_SCC.pdf;3115;KR 51 X AC 26 S;3522;SEMA_3115_VersiónPMT.sop6;09/06/2025 11:47:55;6;100;4;17;82;65;60;13
3115_20250720_Planeamiento_SCC.pdf;3115;KR 51 X AC 26 S;3522;SEMA_3115_VersiónPMT.sop6;09/06/2025 11:47:55;6;100;23;87;6;19;12;13
3115_20250720_Planeamiento_SCC.pdf;3115;KR 51 X AC 26 S;3522;SEMA_3115_VersiónPMT.sop6;09/06/2025 11:47:55;6;100;24;87;6;19;12;13
3115_20250720_Planeamiento_SCC.pdf;3115;KR 51 X AC 26 S;3522;SEMA_3115_VersiónPMT.sop6;09/06/2025 11:47:55;7;90;3;13;68;55;50;14
3115_20250720_Planeamiento_SCC.pdf;3115;KR 51 X AC 26 S;3522;SEMA_3115_VersiónPMT.sop6;09/06/2025 11:47:55;7;90;4;13;68;55;50;14
3115_20250720_Planeamiento_SCC.pdf;3115;KR 51 X AC 26 S;3522;SEMA_3115_VersiónPMT.sop6;09/06/2025 11:47:55;7;90;23;73;2;19;12;14
3115_20250720_Planeamiento_SCC.pdf;3115;KR 51 X AC 26 S;3522;SEMA_3115_VersiónPMT.sop6;09/06/2025 11:47:55;7;90;24;73;2;19;12;14
3115_20250720_Planeamiento_SCC.pdf;3115;KR 51 X AC 26 S;3522;SEMA_3115_VersiónPMT.sop6;09/06/2025 11:47:55;8;89;3;31;87;56;51;15
3115_20250720_Planeamiento_SCC.pdf;3115;KR 51 X AC 26 S;3522;SEMA_3115_VersiónPMT.sop6;09/06/2025 11:47:55;8;89;4;31;87;56;51;15
3115_20250720_Planeamiento_SCC.pdf;3115;KR 51 X AC 26 S;3522;SEMA_3115_VersiónPMT.sop6;09/06/2025 11:47:55;8;89;23;3;20;17;10;15
3115_20250720_Planeamiento_SCC.pdf;3115;KR 51 X AC 26 S;3522;SEMA_3115_VersiónPMT.sop6;09/06/2025 11:47:55;8;89;24;3;20;17;10;15
